Job Title, Zip Code, Number of Jobs
2018-07-16,software+engineer,"28125",215
2018-07-16,software+engineer,"50605",12
2018-07-16,software+engineer,"83220",6
2018-07-16,software+engineer,"03813",6
2018-07-16,software+engineer,"20732",321
2018-07-16,software+engineer,"95471",89
2018-07-16,software+engineer,"07511",13084
2018-07-16,software+engineer,"76111",2360
2018-07-16,software+engineer,"76377",4
2018-07-16,software+engineer,"78778",4339
2018-07-16,software+engineer,"52168",8
2018-07-16,software+engineer,"54565",2
2018-07-16,software+engineer,"29324",129
2018-07-16,software+engineer,"46283",927
2018-07-16,software+engineer,"53101",300
2018-07-16,software+engineer,"43524",42
2018-07-16,software+engineer,"94273",953
2018-07-16,software+engineer,"21930",722
2018-07-16,software+engineer,"77315",2701
2018-07-16,software+engineer,"50606",6
2018-07-16,software+engineer,"79976",96
2018-07-16,software+engineer,"42325",1
2018-07-16,software+engineer,"38838",6
2018-07-16,software+engineer,"83221",48
2018-07-16,software+engineer,"28126",1857
2018-07-16,software+engineer,"07512",13086
2018-07-16,software+engineer,"44720",234
2018-07-16,software+engineer,"20731",17939
2018-07-16,software+engineer,"95472",136
2018-07-16,software+engineer,"54564",5
2018-07-16,software+engineer,"03812",2
2018-07-16,software+engineer,"76110",2079
2018-07-16,software+engineer,"20997",21256
2018-07-16,software+engineer,"52169",2
2018-07-16,software+engineer,"78779",4341
2018-07-16,software+engineer,"41128",3
2018-07-16,software+engineer,"11249",13157
2018-07-16,software+engineer,"29323",127
2018-07-16,software+engineer,"92712",3336
2018-07-16,software+engineer,"29589",7
2018-07-16,software+engineer,"43523",43
2018-07-16,software+engineer,"46282",925
2018-07-16,software+engineer,"79710",89
2018-07-16,software+engineer,"49883",1
2018-07-16,software+engineer,"94274",953
2018-07-16,software+engineer,"42328",4
2018-07-16,software+engineer,"03819",1262
2018-07-16,software+engineer,"69029",1
2018-07-16,software+engineer,"91775",6193
2018-07-16,software+engineer,"50603",7
2018-07-16,software+engineer,"38835",10
2018-07-16,software+engineer,"28127",25
2018-07-16,software+engineer,"54563",1
2018-07-16,software+engineer,"52166",9
2018-07-16,software+engineer,"78772",4332
2018-07-16,software+engineer,"41129",14
2018-07-16,software+engineer,"76117",2575
2018-07-16,software+engineer,"60695",6068
2018-07-16,software+engineer,"77574",533
2018-07-16,software+engineer,"43526",72
2018-07-16,software+engineer,"90310",6326
2018-07-16,software+engineer,"94271",958
2018-07-16,software+engineer,"28128",2
2018-07-16,software+engineer,"42327",11
2018-07-16,software+engineer,"69028",3
2018-07-16,software+engineer,"83223",2
2018-07-16,software+engineer,"50604",29
2018-07-16,software+engineer,"95470",1
2018-07-16,software+engineer,"54562",2
2018-07-16,software+engineer,"03818",2
2018-07-16,software+engineer,"68929",1
2018-07-16,software+engineer,"78773",4346
2018-07-16,software+engineer,"76116",1078
2018-07-16,software+engineer,"21090",6894
2018-07-16,software+engineer,"11247",12658
2018-07-16,software+engineer,"29325",24
2018-07-16,software+engineer,"87184",457
2018-07-16,software+engineer,"47220",140
2018-07-16,software+engineer,"60694",6076
2018-07-16,software+engineer,"43525",122
2018-07-16,software+engineer,"90311",6185
2018-07-16,software+engineer,"12440",73
2018-07-16,software+engineer,"77575",15
2018-07-16,software+engineer,"28129",78
2018-07-16,software+engineer,"69027",1
2018-07-16,software+engineer,"74818",5
2018-07-16,software+engineer,"54561",1
2018-07-16,software+engineer,"50601",1
2018-07-16,software+engineer,"85621",2
2018-07-16,software+engineer,"03817",7
2018-07-16,software+engineer,"78774",4340
2018-07-16,software+engineer,"52164",3
2018-07-16,software+engineer,"68928",2
2018-07-16,software+engineer,"76115",2012
2018-07-16,software+engineer,"90312",6192
2018-07-16,software+engineer,"21093",5786
2018-07-16,software+engineer,"87181",459
2018-07-16,software+engineer,"60693",6006
2018-07-16,software+engineer,"38833",10
2018-07-16,software+engineer,"12441",7
2018-07-16,software+engineer,"43528",124
2018-07-16,software+engineer,"69026",1
2018-07-16,software+engineer,"68927",2
2018-07-16,software+engineer,"36439",4
2018-07-16,software+engineer,"77577",158
2018-07-16,software+engineer,"91776",6351
2018-07-16,software+engineer,"50602",29
2018-07-16,software+engineer,"11245",12749
2018-07-16,software+engineer,"85620",13
2018-07-16,software+engineer,"20993",21287
2018-07-16,software+engineer,"91510",5952
2018-07-16,software+engineer,"13640",9
2018-07-16,software+engineer,"52165",8
2018-07-16,software+engineer,"54560",1
2018-07-16,software+engineer,"03816",12
2018-07-16,software+engineer,"76114",1450
2018-07-16,software+engineer,"21092",3048
2018-07-16,software+engineer,"12442",17
2018-07-16,software+engineer,"38834",10
2018-07-16,software+engineer,"43527",10
2018-07-16,software+engineer,"68938",1
2018-07-16,software+engineer,"94005",13567
2018-07-16,software+engineer,"72677",15
2018-07-16,software+engineer,"20726",15734
2018-07-16,software+engineer,"75173",1609
2018-07-16,software+engineer,"02874",408
2018-07-16,software+engineer,"99164",44
2018-07-16,software+engineer,"52162",4
2018-07-16,software+engineer,"48411",489
2018-07-16,software+engineer,"92708",3585
2018-07-16,software+engineer,"72411",13
2018-07-16,software+engineer,"46014",177
2018-07-16,software+engineer,"43518",11
2018-07-16,software+engineer,"95203",58
2018-07-16,software+engineer,"95469",1
2018-07-16,software+engineer,"71212",15
2018-07-16,software+engineer,"49610",23
2018-07-16,software+engineer,"81091",1
2018-07-16,software+engineer,"23488",19
2018-07-16,software+engineer,"29580",2
2018-07-16,software+engineer,"93907",175
2018-07-16,software+engineer,"49876",9
2018-07-16,software+engineer,"23222",932
2018-07-16,software+engineer,"44718",215
2018-07-16,software+engineer,"68937",2
2018-07-16,software+engineer,"75172",3162
2018-07-16,software+engineer,"02875",253
2018-07-16,software+engineer,"69036",1
2018-07-16,software+engineer,"76370",5
2018-07-16,software+engineer,"48410",2
2018-07-16,software+engineer,"24421",52
2018-07-16,software+engineer,"20725",15702
2018-07-16,software+engineer,"92707",3199
2018-07-16,software+engineer,"72412",2
2018-07-16,software+engineer,"46015",88
2018-07-16,software+engineer,"28382",53
2018-07-16,software+engineer,"52163",7
2018-07-16,software+engineer,"95204",58
2018-07-16,software+engineer,"92706",3506
2018-07-16,software+engineer,"71477",12
2018-07-16,software+engineer,"71211",15
2018-07-16,software+engineer,"77571",2208
2018-07-16,software+engineer,"93908",142
2018-07-16,software+engineer,"49877",9
2018-07-16,software+engineer,"23223",932
2018-07-16,software+engineer,"43517",15
2018-07-16,software+engineer,"49611",3
2018-07-16,software+engineer,"66539",45
2018-07-16,software+engineer,"68936",1
2018-07-16,software+engineer,"72675",7
2018-07-16,software+engineer,"02872",468
2018-07-16,software+engineer,"94269",953
2018-07-16,software+engineer,"50863",3
2018-07-16,software+engineer,"52160",16
2018-07-16,software+engineer,"46012",59
2018-07-16,software+engineer,"22025",438
2018-07-16,software+engineer,"98801",6
2018-07-16,software+engineer,"28383",11
2018-07-16,software+engineer,"67737",2
2018-07-16,software+engineer,"95467",19
2018-07-16,software+engineer,"95201",88
2018-07-16,software+engineer,"23220",933
2018-07-16,software+engineer,"77572",2124
2018-07-16,software+engineer,"49878",2
2018-07-16,software+engineer,"49612",22
2018-07-16,software+engineer,"23486",15
2018-07-16,software+engineer,"29582",12
2018-07-16,software+engineer,"93905",155
2018-07-16,software+engineer,"68935",4
2018-07-16,software+engineer,"49879",1
2018-07-16,software+engineer,"02873",234
2018-07-16,software+engineer,"69034",2
2018-07-16,software+engineer,"28384",149
2018-07-16,software+engineer,"52161",5
2018-07-16,software+engineer,"50864",4
2018-07-16,software+engineer,"72410",12
2018-07-16,software+engineer,"46013",188
2018-07-16,software+engineer,"48674",99
2018-07-16,software+engineer,"98802",8
2018-07-16,software+engineer,"43519",15
2018-07-16,software+engineer,"95468",5
2018-07-16,software+engineer,"71479",1
2018-07-16,software+engineer,"71213",15
2018-07-16,software+engineer,"67738",2
2018-07-16,software+engineer,"46278",920
2018-07-16,software+engineer,"95202",58
2018-07-16,software+engineer,"23221",933
2018-07-16,software+engineer,"77573",2137
2018-07-16,software+engineer,"49613",3
2018-07-16,software+engineer,"25882",4
2018-07-16,software+engineer,"93906",157
2018-07-16,software+engineer,"23487",225
2018-07-16,software+engineer,"29581",7
2018-07-16,software+engineer,"66537",44
2018-07-16,software+engineer,"94267",958
2018-07-16,software+engineer,"72415",11
2018-07-16,software+engineer,"91505",5954
2018-07-16,software+engineer,"93902",155
2018-07-16,software+engineer,"69033",1
2018-07-16,software+engineer,"68934",1
2018-07-16,software+engineer,"30342",5351
2018-07-16,software+engineer,"28385",52
2018-07-16,software+engineer,"03811",2374
2018-07-16,software+engineer,"48415",126
2018-07-16,software+engineer,"50861",1
2018-07-16,software+engineer,"20722",19664
2018-07-16,software+engineer,"46018",178
2018-07-16,software+engineer,"92703",3416
2018-07-16,software+engineer,"90306",6192
2018-07-16,software+engineer,"95465",122
2018-07-16,software+engineer,"97862",7
2018-07-16,software+engineer,"65338",7
2018-07-16,software+engineer,"29584",10
2018-07-16,software+engineer,"02878",480
2018-07-16,software+engineer,"55750",3
2018-07-16,software+engineer,"49872",2
2018-07-16,software+engineer,"21087",2413
2018-07-16,software+engineer,"21920",1129
2018-07-16,software+engineer,"91504",5657
2018-07-16,software+engineer,"66538",1
2018-07-16,software+engineer,"72416",13
2018-07-16,software+engineer,"99169",6
2018-07-16,software+engineer,"68933",4
2018-07-16,software+engineer,"64139",1278
2018-07-16,software+engineer,"94002",21485
2018-07-16,software+engineer,"94268",958
2018-07-16,software+engineer,"50862",1
2018-07-16,software+engineer,"20721",15386
2018-07-16,software+engineer,"28120",1857
2018-07-16,software+engineer,"28386",166
2018-07-16,software+engineer,"69032",2
2018-07-16,software+engineer,"76374",5
2018-07-16,software+engineer,"48414",142
2018-07-16,software+engineer,"93067",321
2018-07-16,software+engineer,"65337",11
2018-07-16,software+engineer,"67736",2
2018-07-16,software+engineer,"03810",67
2018-07-16,software+engineer,"90307",6162
2018-07-16,software+engineer,"97861",6
2018-07-16,software+engineer,"92702",3282
2018-07-16,software+engineer,"95466",5
2018-07-16,software+engineer,"55751",5
2018-07-16,software+engineer,"49873",2
2018-07-16,software+engineer,"30343",5202
2018-07-16,software+engineer,"29583",33
2018-07-16,software+engineer,"02879",179
2018-07-16,software+engineer,"25880",4
2018-07-16,software+engineer,"91507",5956
2018-07-16,software+engineer,"30340",5351
2018-07-16,software+engineer,"66535",24
2018-07-16,software+engineer,"68932",1
2018-07-16,software+engineer,"56950",20198
2018-07-16,software+engineer,"90309",6198
2018-07-16,software+engineer,"76373",1
2018-07-16,software+engineer,"28387",128
2018-07-16,software+engineer,"20724",15497
2018-07-16,software+engineer,"72413",13
2018-07-16,software+engineer,"46016",171
2018-07-16,software+engineer,"72679",3
2018-07-16,software+engineer,"48413",1
2018-07-16,software+engineer,"92705",3328
2018-07-16,software+engineer,"90308",6202
2018-07-16,software+engineer,"95463",3
2018-07-16,software+engineer,"02876",1445
2018-07-16,software+engineer,"55752",1
2018-07-16,software+engineer,"57050",15
2018-07-16,software+engineer,"49874",2
2018-07-16,software+engineer,"21922",1043
2018-07-16,software+engineer,"23482",15
2018-07-16,software+engineer,"29320",336
2018-07-16,software+engineer,"91508",5917
2018-07-16,software+engineer,"71218",18
2018-07-16,software+engineer,"91506",5933
2018-07-16,software+engineer,"28388",128
2018-07-16,software+engineer,"93901",155
2018-07-16,software+engineer,"55753",4
2018-07-16,software+engineer,"30341",5356
2018-07-16,software+engineer,"66536",45
2018-07-16,software+engineer,"69030",1
2018-07-16,software+engineer,"76372",7
2018-07-16,software+engineer,"50860",1
2018-07-16,software+engineer,"48412",11
2018-07-16,software+engineer,"20723",15575
2018-07-16,software+engineer,"72414",15
2018-07-16,software+engineer,"46017",67
2018-07-16,software+engineer,"92704",3312
2018-07-16,software+engineer,"95464",1
2018-07-16,software+engineer,"65339",5
2018-07-16,software+engineer,"67734",2
2018-07-16,software+engineer,"21921",1044
2018-07-16,software+engineer,"02877",416
2018-07-16,software+engineer,"23483",19
2018-07-16,software+engineer,"29585",13
2018-07-16,software+engineer,"21088",400
2018-07-16,software+engineer,"71217",15
2018-07-16,software+engineer,"49618",4
2018-07-16,software+engineer,"64136",1278
2018-07-16,software+engineer,"66533",45
2018-07-16,software+engineer,"80734",1
2018-07-16,software+engineer,"17344",103
2018-07-16,software+engineer,"31545",4
2018-07-16,software+engineer,"58250",1
2018-07-16,software+engineer,"48419",1
2018-07-16,software+engineer,"13649",8
2018-07-16,software+engineer,"65334",7
2018-07-16,software+engineer,"16146",62
2018-07-16,software+engineer,"62838",16
2018-07-16,software+engineer,"68930",1
2018-07-16,software+engineer,"57052",9
2018-07-16,software+engineer,"30346",5341
2018-07-16,software+engineer,"14847",69
2018-07-16,software+engineer,"80733",3
2018-07-16,software+engineer,"66534",2
2018-07-16,software+engineer,"17345",507
2018-07-16,software+engineer,"49619",2
2018-07-16,software+engineer,"31544",3
2018-07-16,software+engineer,"65333",11
2018-07-16,software+engineer,"48418",130
2018-07-16,software+engineer,"62839",6
2018-07-16,software+engineer,"57051",2
2018-07-16,software+engineer,"72670",9
2018-07-16,software+engineer,"59450",4
2018-07-16,software+engineer,"64138",1280
2018-07-16,software+engineer,"23228",919
2018-07-16,software+engineer,"25625",11
2018-07-16,software+engineer,"18540",171
2018-07-16,software+engineer,"55756",1
2018-07-16,software+engineer,"80732",2
2018-07-16,software+engineer,"31543",1
2018-07-16,software+engineer,"17342",321
2018-07-16,software+engineer,"33944",1
2018-07-16,software+engineer,"65336",12
2018-07-16,software+engineer,"60439",4549
2018-07-16,software+engineer,"48417",129
2018-07-16,software+engineer,"57054",8
2018-07-16,software+engineer,"24426",10
2018-07-16,software+engineer,"26823",38
2018-07-16,software+engineer,"71472",13
2018-07-16,software+engineer,"30344",4160
2018-07-16,software+engineer,"66531",25
2018-07-16,software+engineer,"88125",3
2018-07-16,software+engineer,"95209",61
2018-07-16,software+engineer,"64137",1282
2018-07-16,software+engineer,"88126",2
2018-07-16,software+engineer,"23229",913
2018-07-16,software+engineer,"55757",1
2018-07-16,software+engineer,"25624",11
2018-07-16,software+engineer,"80731",1
2018-07-16,software+engineer,"80997",747
2018-07-16,software+engineer,"17343",60
2018-07-16,software+engineer,"58251",1
2018-07-16,software+engineer,"31542",3
2018-07-16,software+engineer,"71471",3
2018-07-16,software+engineer,"35242",367
2018-07-16,software+engineer,"33945",86
2018-07-16,software+engineer,"48416",3
2018-07-16,software+engineer,"65335",7
2018-07-16,software+engineer,"60438",4610
2018-07-16,software+engineer,"16145",37
2018-07-16,software+engineer,"57053",91
2018-07-16,software+engineer,"30345",5345
2018-07-16,software+engineer,"66532",4
2018-07-16,software+engineer,"55758",5
2018-07-16,software+engineer,"61636",117
2018-07-16,software+engineer,"23226",925
2018-07-16,software+engineer,"58254",1
2018-07-16,software+engineer,"70010",337
2018-07-16,software+engineer,"31549",1
2018-07-16,software+engineer,"65330",49
